2.9535000000,0.0000471040,79.0000000000,0.0471040000
2.9537500000,0.0000470380,79.2500000000,0.0470380000
2.9540000000,0.0000472510,79.5000000000,0.0472510000
2.9542500000,0.0000472650,79.7500000000,0.0472650000
2.9545000000,0.0000470000,80.0000000000,0.0470000000
2.9547500000,0.0000470140,80.2500000000,0.0470140000
2.9550000000,0.0000465210,80.5000000000,0.0465210000
2.9552500000,0.0000465350,80.7500000000,0.0465350000
2.9555000000,0.0000468480,81.0000000000,0.0468480000
2.9557500000,0.0000464220,81.2500000000,0.0464220000
2.9560000000,0.0000470280,81.5000000000,0.0470280000
2.9562500000,0.0000470760,81.7500000000,0.0470760000
2.9565000000,0.0000470520,82.0000000000,0.0470520000
2.9567500000,0.0000469530,82.2500000000,0.0469530000
2.9570000000,0.0000470660,82.5000000000,0.0470660000
2.9572500000,0.0000471280,82.7500000000,0.0471280000
2.9575000000,0.0000468390,83.0000000000,0.0468390000
2.9577500000,0.0000469900,83.2500000000,0.0469900000
2.9580000000,0.0000466590,83.5000000000,0.0466590000
2.9582500000,0.0000467340,83.7500000000,0.0467340000
2.9585000000,0.0000469620,84.0000000000,0.0469620000
2.9587500000,0.0000465350,84.2500000000,0.0465350000
2.9590000000,0.0000465830,84.5000000000,0.0465830000
2.9592500000,0.0000464830,84.7500000000,0.0464830000
2.9595000000,0.0000463080,85.0000000000,0.0463080000
2.9597500000,0.0000462940,85.2500000000,0.0462940000
2.9600000000,0.0000462790,85.5000000000,0.0462790000
2.9602500000,0.0000463930,85.7500000000,0.0463930000
2.9605000000,0.0000465450,86.0000000000,0.0465450000
2.9607500000,0.0000470380,86.2500000000,0.0470380000
2.9610000000,0.0000470000,86.5000000000,0.0470000000
2.9612500000,0.0000464600,86.7500000000,0.0464600000
2.9615000000,0.0000466110,87.0000000000,0.0466110000
2.9617500000,0.0000464970,87.2500000000,0.0464970000
2.9620000000,0.0000465830,87.5000000000,0.0465830000
2.9622500000,0.0000463080,87.7500000000,0.0463080000
2.9625000000,0.0000461660,88.0000000000,0.0461660000
2.9627500000,0.0000465450,88.2500000000,0.0465450000
2.9630000000,0.0000464310,88.5000000000,0.0464310000
2.9632500000,0.0000464830,88.7500000000,0.0464830000
2.9635000000,0.0000465730,89.0000000000,0.0465730000
2.9637500000,0.0000466490,89.2500000000,0.0466490000
2.9640000000,0.0000463930,89.5000000000,0.0463930000
2.9642500000,0.0000462940,89.7500000000,0.0462940000
2.9645000000,0.0000462320,90.0000000000,0.0462320000
2.9647500000,0.0000465350,90.2500000000,0.0465350000
2.9650000000,0.0000463460,90.5000000000,0.0463460000
2.9652500000,0.0000465830,90.7500000000,0.0465830000
2.9655000000,0.0000466350,91.0000000000,0.0466350000
2.9657500000,0.0000463320,91.2500000000,0.0463320000
2.9660000000,0.0000469000,91.5000000000,0.0469000000
2.9662500000,0.0000468010,91.7500000000,0.0468010000
2.9665000000,0.0000469620,92.0000000000,0.0469620000
2.9667500000,0.0000468100,92.2500000000,0.0468100000
2.9670000000,0.0000464070,92.5000000000,0.0464070000
2.9672500000,0.0000464600,92.7500000000,0.0464600000
2.9675000000,0.0000465970,93.0000000000,0.0465970000
2.9677500000,0.0000464310,93.2500000000,0.0464310000
2.9680000000,0.0000463080,93.5000000000,0.0463080000
2.9682500000,0.0000468440,93.7500000000,0.0468440000
2.9685000000,0.0000470190,94.0000000000,0.0470190000
2.9687500000,0.0000601600,94.2500000000,0.0601600000
2.9690000000,0.0001619840,94.5000000000,0.1619840000
2.9692500000,0.0013140690,94.7500000000,1.3140690000
2.9695000000,0.0025921700,95.0000000000,2.5921700000
2.9697500000,0.0042345930,95.2500000000,4.2345930000
2.9700000000,0.0059714200,95.5000000000,5.9714200000
2.9702500000,0.0074327820,95.7500000000,7.4327820000
2.9705000000,0.0082561910,96.0000000000,8.2561910000
2.9707500000,0.0082170930,96.2500000000,8.2170930000
2.9710000000,0.0073346470,96.5000000000,7.3346470000
2.9712500000,0.0041902810,96.7500000000,4.1902810000
2.9715000000,0.0026591810,97.0000000000,2.6591810000
2.9717500000,0.0009481820,97.2500000000,0.9481820000
2.9720000000,0.0008894910,97.5000000000,0.8894910000
2.9722500000,0.0011767230,97.7500000000,1.1767230000
2.9725000000,0.0015494740,98.0000000000,1.5494740000
2.9727500000,0.0017684150,98.2500000000,1.7684150000
2.9730000000,0.0016687200,98.5000000000,1.6687200000
2.9732500000,0.0005599850,98.7500000000,0.5599850000
2.9735000000,-0.0001013070,99.0000000000,-0.1013070000
2.9737500000,-0.0005574020,99.2500000000,-0.5574020000
2.9740000000,-0.0007039030,99.5000000000,-0.7039030000
2.9742500000,-0.0002069370,99.7500000000,-0.2069370000
2.9745000000,0.0001937610,100.0000000000,0.1937610000
2.9747500000,0.0005176970,100.2500000000,0.5176970000
2.9750000000,0.0006792590,100.5000000000,0.6792590000
2.9752500000,0.0005388500,100.7500000000,0.5388500000
2.9755000000,0.0003832420,101.0000000000,0.3832420000
2.9757500000,0.0002839220,101.2500000000,0.2839220000
2.9760000000,0.0002866630,101.5000000000,0.2866630000
2.9762500000,0.0003883530,101.7500000000,0.3883530000
2.9765000000,0.0005461280,102.0000000000,0.5461280000
2.9767500000,0.0007024990,102.2500000000,0.7024990000
2.9770000000,0.0008124050,102.5000000000,0.8124050000
2.9772500000,0.0008344740,102.7500000000,0.8344740000
2.9775000000,0.0007776260,103.0000000000,0.7776260000
2.9777500000,0.0007133310,103.2500000000,0.7133310000
2.9780000000,0.0006669330,103.5000000000,0.6669330000
2.9782500000,0.0006659370,103.7500000000,0.6659370000
2.9785000000,0.0006953540,104.0000000000,0.6953540000
2.9787500000,0.0007236330,104.2500000000,0.7236330000
2.9790000000,0.0007392870,104.5000000000,0.7392870000
2.9792500000,0.0007250030,104.7500000000,0.7250030000
2.9795000000,0.0007047600,105.0000000000,0.7047600000
2.9797500000,0.0006849720,105.2500000000,0.6849720000
2.9800000000,0.0006712990,105.5000000000,0.6712990000
2.9802500000,0.0006663360,105.7500000000,0.6663360000
2.9805000000,0.0006705790,106.0000000000,0.6705790000
2.9807500000,0.0006752440,106.2500000000,0.6752440000
2.9810000000,0.0006772020,106.5000000000,0.6772020000
2.9812500000,0.0006730630,106.7500000000,0.6730630000
2.9815000000,0.0006689570,107.0000000000,0.6689570000
2.9817500000,0.0006652410,107.2500000000,0.6652410000
2.9820000000,0.0006617040,107.5000000000,0.6617040000
2.9822500000,0.0006568780,107.7500000000,0.6568780000
2.9825000000,0.0006557400,108.0000000000,0.6557400000
2.9827500000,0.0006562420,108.2500000000,0.6562420000
2.9830000000,0.0006575840,108.5000000000,0.6575840000
2.9832500000,0.0006600870,108.7500000000,0.6600870000
2.9835000000,0.0006633210,109.0000000000,0.6633210000
2.9837500000,0.0006663030,109.2500000000,0.6663030000
2.9840000000,0.0006683600,109.5000000000,0.6683600000
2.9842500000,0.0006709010,109.7500000000,0.6709010000
2.9845000000,0.0006704740,110.0000000000,0.6704740000
2.9847500000,0.0006706500,110.2500000000,0.6706500000
2.9850000000,0.0006701950,110.5000000000,0.6701950000
2.9852500000,0.0006705830,110.7500000000,0.6705830000
2.9855000000,0.0006701800,111.0000000000,0.6701800000
2.9857500000,0.0006703840,111.2500000000,0.6703840000
2.9860000000,0.0006704740,111.5000000000,0.6704740000
2.9862500000,0.0006701430,111.7500000000,0.6701430000
2.9865000000,0.0006699670,112.0000000000,0.6699670000
2.9867500000,0.0006700950,112.2500000000,0.6700950000
2.9870000000,0.0006699290,112.5000000000,0.6699290000
2.9872500000,0.0006701430,112.7500000000,0.6701430000
2.9875000000,0.0006703230,113.0000000000,0.6703230000
2.9877500000,0.0006702180,113.2500000000,0.6702180000
2.9880000000,0.0006701430,113.5000000000,0.6701430000
2.9882500000,0.0006698530,113.7500000000,0.6698530000
2.9885000000,0.0006702470,114.0000000000,0.6702470000
2.9887500000,0.0006701190,114.2500000000,0.6701190000
2.9890000000,0.0006701050,114.5000000000,0.6701050000
2.9892500000,0.0006701800,114.7500000000,0.6701800000
2.9895000000,0.0006700810,115.0000000000,0.6700810000
2.9897500000,0.0006703090,115.2500000000,0.6703090000
2.9900000000,0.0006700190,115.5000000000,0.6700190000
2.9902500000,0.0006697250,115.7500000000,0.6697250000
2.9905000000,0.0006698010,116.0000000000,0.6698010000
2.9907500000,0.0006696500,116.2500000000,0.6696500000
2.9910000000,0.0006703230,116.5000000000,0.6703230000
2.9912500000,0.0006699910,116.7500000000,0.6699910000
2.9915000000,0.0006699430,117.0000000000,0.6699430000
2.9917500000,0.0006700950,117.2500000000,0.6700950000
2.9920000000,0.0006698910,117.5000000000,0.6698910000
2.9922500000,0.0006701430,117.7500000000,0.6701430000
2.9925000000,0.0006704840,118.0000000000,0.6704840000
2.9927500000,0.0006704740,118.2500000000,0.6704740000
2.9930000000,0.0006706500,118.5000000000,0.6706500000
2.9932500000,0.0006704080,118.7500000000,0.6704080000
2.9935000000,0.0006706120,119.0000000000,0.6706120000
